reclat,reclon
42.92446, -78.87272,
42.92448, -78.87274,
42.92449, -78.87277,
42.92451, -78.87279,
42.92453, -78.87282,
42.92455, -78.87284,
42.92457, -78.87286,
42.92459, -78.87287,
42.92461, -78.87290,
42.92462, -78.87292,
42.92464, -78.87294,
42.92466, -78.87297,
42.92467, -78.87301,
42.92469, -78.87303,
42.92471, -78.87305,
42.92473, -78.87307,
42.92475, -78.87309,
42.92477, -78.87312,
42.92479, -78.87313,
42.92481, -78.87314,
42.92483, -78.87316,
42.92483, -78.87320,
42.92484, -78.87323,
42.92487, -78.87325,
42.92489, -78.87326,
42.92491, -78.87328,
42.92493, -78.87330,
42.92495, -78.87331,
42.92496, -78.87334,
42.92498, -78.87336,
42.92500, -78.87338,
42.92502, -78.87341,
42.92503, -78.87343,
42.92505, -78.87345,
42.92507, -78.87347,
42.92508, -78.87348,
42.92510, -78.87350,
42.92512, -78.87352,
42.92514, -78.87354,
42.92516, -78.87356,
42.92518, -78.87358,
42.92520, -78.87360,
42.92522, -78.87363,
42.92525, -78.87365,
42.92527, -78.87367,
42.92528, -78.87369,
42.92530, -78.87371,
42.92531, -78.87373,
42.92533, -78.87373,
42.92535, -78.87373,
42.92535, -78.87376,
42.92535, -78.87378,
42.92536, -78.87381,
42.92534, -78.87380,
42.92532, -78.87382,
42.92530, -78.87383,
42.92527, -78.87386,
42.92525, -78.87390,
42.92523, -78.87392,
42.92521, -78.87395,
42.92519, -78.87397,
42.92516, -78.87400,
42.92514, -78.87402,
42.92513, -78.87405,
42.92511, -78.87408,
42.92509, -78.87411,
42.92508, -78.87414,
42.92506, -78.87416,
42.92505, -78.87419,
42.92504, -78.87421,
42.92502, -78.87424,
42.92500, -78.87426,
42.92499, -78.87428,
42.92497, -78.87430,
42.92495, -78.87432,
42.92493, -78.87434,
42.92491, -78.87437,
42.92489, -78.87439,
42.92488, -78.87442,
42.92486, -78.87445,
42.92485, -78.87447,
42.92483, -78.87450,
42.92482, -78.87453,
42.92480, -78.87456,
42.92478, -78.87459,
42.92476, -78.87461,
42.92475, -78.87464,
42.92473, -78.87466,
42.92471, -78.87468,
42.92469, -78.87471,
42.92468, -78.87473,
42.92466, -78.87474,
42.92465, -78.87476,
42.92463, -78.87478,
42.92461, -78.87481,
42.92460, -78.87483,
42.92459, -78.87486,
42.92457, -78.87488,
42.92456, -78.87491,
42.92454, -78.87493,
42.92452, -78.87495,
42.92451, -78.87497,
42.92449, -78.87499,
42.92448, -78.87501,
42.92445, -78.87503,
42.92443, -78.87505,
42.92441, -78.87507,
42.92440, -78.87509,
42.92438, -78.87512,
42.92437, -78.87514,
42.92436, -78.87517,
42.92435, -78.87520,
42.92433, -78.87522,
42.92432, -78.87525,
42.92430, -78.87530,
42.92429, -78.87532,
42.92428, -78.87536,
42.92429, -78.87540,
42.92429, -78.87543,
42.92430, -78.87546,
42.92430, -78.87549,
42.92431, -78.87552,
42.92430, -78.87555,
42.92430, -78.87557,
42.92429, -78.87560,
42.92426, -78.87559,
42.92423, -78.87559,
42.92420, -78.87559,
42.92417, -78.87559,
42.92415, -78.87560,
42.92412, -78.87562,
42.92409, -78.87562,
42.92407, -78.87562,
42.92405, -78.87563,
42.92404, -78.87566,
42.92402, -78.87569,
42.92401, -78.87572,
42.92399, -78.87574,
42.92397, -78.87576,
42.92395, -78.87578,
42.92394, -78.87581,
42.92392, -78.87584,
42.92390, -78.87586,
42.92388, -78.87589,
42.92387, -78.87592,
42.92385, -78.87594,
42.92384, -78.87598,
42.92382, -78.87600,
42.92380, -78.87602,
42.92379, -78.87604,
42.92377, -78.87607,
42.92375, -78.87609,
42.92373, -78.87611,
42.92372, -78.87613,
42.92370, -78.87616,
42.92369, -78.87619,
42.92367, -78.87623,
42.92365, -78.87626,
42.92363, -78.87628,
42.92361, -78.87630,
42.92360, -78.87632,
42.92358, -78.87634,
42.92356, -78.87637,
42.92355, -78.87640,
42.92353, -78.87643,
42.92351, -78.87645,
42.92349, -78.87647,
42.92347, -78.87650,
42.92345, -78.87652,
42.92343, -78.87655,
42.92342, -78.87658,
42.92340, -78.87660,
42.92338, -78.87663,
42.92337, -78.87665,
42.92335, -78.87667,
42.92333, -78.87670,
42.92332, -78.87673,
42.92331, -78.87676,
42.92329, -78.87678,
42.92327, -78.87681,
42.92325, -78.87683,
42.92324, -78.87685,
42.92323, -78.87688,
42.92321, -78.87690,
42.92321, -78.87693,
42.92320, -78.87695,
42.92319, -78.87699,
42.92316, -78.87703,
42.92314, -78.87706,
42.92313, -78.87709,
42.92311, -78.87712,
42.92309, -78.87714,
42.92310, -78.87717,
42.92313, -78.87718,
42.92315, -78.87717,
42.92318, -78.87716,
42.92321, -78.87715,
42.92324, -78.87715,
42.92326, -78.87715,
42.92329, -78.87714,
42.92332, -78.87714,
42.92334, -78.87714,
42.92337, -78.87713,
42.92339, -78.87713,
42.92342, -78.87713,
42.92344, -78.87713,
42.92347, -78.87713,
42.92349, -78.87713,
42.92351, -78.87713,
42.92354, -78.87713,
42.92356, -78.87713,
42.92358, -78.87714,
42.92361, -78.87714,
42.92364, -78.87715,
42.92366, -78.87715,
42.92369, -78.87715,
42.92372, -78.87715,
42.92374, -78.87715,
42.92377, -78.87715,
42.92380, -78.87716,
42.92382, -78.87716,
42.92384, -78.87716,
42.92386, -78.87715,
42.92388, -78.87715,
42.92390, -78.87715,
42.92392, -78.87716,
42.92394, -78.87716,
42.92396, -78.87715,
42.92399, -78.87715,
42.92401, -78.87714,
42.92403, -78.87714,
42.92405, -78.87714,
42.92408, -78.87714,
42.92411, -78.87714,
42.92413, -78.87716,
42.92415, -78.87717,
42.92415, -78.87721,
42.92415, -78.87725,
42.92416, -78.87728,
42.92417, -78.87730,
42.92419, -78.87732,
42.92421, -78.87734,
42.92422, -78.87737,
42.92423, -78.87739,
42.92423, -78.87742,
42.92424, -78.87746,
42.92425, -78.87749,
42.92424, -78.87753,
42.92424, -78.87756,
42.92424, -78.87759,
42.92425, -78.87762,
42.92425, -78.87765,
42.92425, -78.87769,
42.92425, -78.87772,
42.92425, -78.87777,
42.92426, -78.87780,
42.92426, -78.87784,
42.92426, -78.87788,
42.92426, -78.87791,
42.92426, -78.87795,
42.92426, -78.87798,
42.92427, -78.87802,
42.92426, -78.87805,
42.92426, -78.87809,
42.92426, -78.87812,
42.92427, -78.87816,
42.92426, -78.87819,
42.92426, -78.87822,
42.92426, -78.87826,
42.92427, -78.87830,
42.92427, -78.87834,
42.92427, -78.87837,
42.92427, -78.87841,
42.92427, -78.87845,
42.92428, -78.87848,
42.92429, -78.87852,
42.92429, -78.87855,
42.92428, -78.87859,
42.92428, -78.87862,
42.92427, -78.87865,
42.92427, -78.87868,
42.92426, -78.87871,
42.92425, -78.87873,
42.92424, -78.87877,
42.92424, -78.87880,
42.92424, -78.87884,
42.92423, -78.87887,
42.92423, -78.87890,
42.92423, -78.87893,
42.92424, -78.87897,
42.92424, -78.87900,
42.92425, -78.87902,
42.92424, -78.87906,
42.92424, -78.87909,
42.92425, -78.87912,
42.92424, -78.87914,
42.92424, -78.87917,
42.92424, -78.87920,
42.92424, -78.87923,
42.92423, -78.87926,
42.92424, -78.87930,
42.92424, -78.87934,
42.92425, -78.87937,
42.92425, -78.87940,
42.92426, -78.87944,
42.92426, -78.87948,
42.92426, -78.87952,
42.92426, -78.87956,
42.92426, -78.87959,
42.92425, -78.87962,
42.92425, -78.87965,
42.92425, -78.87969,
42.92425, -78.87972,
42.92425, -78.87975,
42.92424, -78.87978,
42.92424, -78.87981,
42.92423, -78.87984,
42.92422, -78.87986,
42.92422, -78.87989,
42.92422, -78.87992,
42.92421, -78.87994,
42.92422, -78.87997,
42.92422, -78.88000,
42.92423, -78.88004,
42.92424, -78.88008,
42.92425, -78.88012,
42.92425, -78.88016,
42.92426, -78.88019,
42.92426, -78.88023,
42.92426, -78.88027,
42.92426, -78.88030,
42.92425, -78.88033,
42.92424, -78.88035,
42.92423, -78.88038,
42.92422, -78.88040,
42.92423, -78.88044,
42.92423, -78.88047,
42.92422, -78.88050,
42.92422, -78.88053,
42.92422, -78.88056,
42.92422, -78.88059,
42.92423, -78.88062,
42.92423, -78.88065,
42.92423, -78.88069,
42.92423, -78.88072,
42.92423, -78.88075,
42.92423, -78.88078,
42.92424, -78.88082,
42.92424, -78.88085,
42.92425, -78.88089,
42.92424, -78.88092,
42.92424, -78.88096,
42.92426, -78.88098,
42.92428, -78.88098,
42.92430, -78.88098,
42.92433, -78.88098,
42.92435, -78.88098,
42.92438, -78.88098,
42.92441, -78.88097,
42.92442, -78.88097,
42.92445, -78.88097,
42.92447, -78.88097,
42.92450, -78.88096,
42.92452, -78.88096,
42.92454, -78.88096,
42.92456, -78.88095,
42.92458, -78.88095,
42.92461, -78.88095,
42.92463, -78.88095,
42.92466, -78.88094,
42.92468, -78.88094,
42.92470, -78.88095,
42.92472, -78.88094,
42.92474, -78.88094,
42.92477, -78.88094,
42.92479, -78.88093,
42.92482, -78.88092,
42.92484, -78.88093,
42.92486, -78.88093,
42.92488, -78.88093,
42.92491, -78.88093,
42.92493, -78.88093,
42.92495, -78.88092,
42.92498, -78.88092,
42.92501, -78.88092,
42.92503, -78.88092,
42.92505, -78.88091,
42.92508, -78.88090,
42.92510, -78.88090,
42.92512, -78.88089,
42.92515, -78.88089,
42.92517, -78.88089,
42.92520, -78.88088,
42.92523, -78.88088,
42.92525, -78.88087,
42.92528, -78.88087,
42.92529, -78.88087,
42.92532, -78.88087,
42.92534, -78.88086,
42.92536, -78.88086,
42.92539, -78.88086,
42.92541, -78.88085,
42.92543, -78.88085,
42.92545, -78.88085,
42.92547, -78.88085,
42.92549, -78.88085,
42.92552, -78.88084,
42.92555, -78.88084,
42.92557, -78.88084,
42.92560, -78.88084,
42.92563, -78.88084,
42.92565, -78.88083,
42.92567, -78.88083,
42.92570, -78.88083,
42.92572, -78.88084,
42.92574, -78.88084,
42.92577, -78.88083,
42.92580, -78.88083,
42.92582, -78.88082,
42.92584, -78.88082,
42.92586, -78.88082,
42.92588, -78.88081,
42.92591, -78.88081,
42.92593, -78.88080,
42.92595, -78.88082,
42.92596, -78.88085,
42.92596, -78.88089,
42.92595, -78.88093,
42.92595, -78.88096,
42.92595, -78.88099,
42.92596, -78.88102,
42.92596, -78.88105,
42.92597, -78.88109,
42.92597, -78.88111,
42.92598, -78.88115,
42.92600, -78.88117,
42.92602, -78.88120,
42.92603, -78.88122,
42.92605, -78.88125,
42.92605, -78.88128,
42.92605, -78.88131,
42.92605, -78.88134,
42.92607, -78.88137,
42.92607, -78.88141,
42.92607, -78.88144,
42.92607, -78.88147,
42.92607, -78.88150,
42.92607, -78.88153,
42.92607, -78.88156,
42.92606, -78.88159,
42.92605, -78.88163,
42.92605, -78.88166,
42.92604, -78.88169,
42.92604, -78.88172,
42.92604, -78.88176,
42.92603, -78.88179,
42.92603, -78.88183,
42.92603, -78.88186,
42.92603, -78.88189,
42.92603, -78.88192,
42.92604, -78.88196,
42.92604, -78.88199,
42.92604, -78.88202,
42.92604, -78.88206,
42.92605, -78.88210,
42.92605, -78.88213,
42.92605, -78.88216,
42.92605, -78.88219,
42.92604, -78.88222,
42.92603, -78.88225,
42.92603, -78.88228,
42.92603, -78.88232,
42.92604, -78.88236,
42.92605, -78.88240,
42.92606, -78.88244,
42.92606, -78.88247,
42.92606, -78.88250,
42.92606, -78.88253,
42.92607, -78.88257,
42.92606, -78.88260,
42.92607, -78.88264,
42.92608, -78.88268,
42.92608, -78.88271,
42.92608, -78.88274,
42.92607, -78.88277,
42.92607, -78.88281,
42.92607, -78.88284,
42.92608, -78.88287,
42.92608, -78.88291,
42.92608, -78.88294,
42.92608, -78.88297,
42.92608, -78.88300,
42.92606, -78.88303,
42.92606, -78.88306,
42.92605, -78.88308,
42.92604, -78.88312,
42.92604, -78.88315,
42.92603, -78.88318,
42.92603, -78.88321,
42.92603, -78.88325,
42.92603, -78.88328,
42.92603, -78.88331,
42.92603, -78.88334,
42.92604, -78.88337,
42.92605, -78.88339,
42.92607, -78.88341,
42.92610, -78.88342,
42.92613, -78.88344,
42.92615, -78.88345,
42.92617, -78.88346,
42.92620, -78.88346,
42.92623, -78.88347,
42.92625, -78.88347,
42.92627, -78.88347,
42.92630, -78.88347,
42.92632, -78.88346,
42.92635, -78.88345,
42.92637, -78.88346,
42.92640, -78.88346,
42.92643, -78.88346,
42.92645, -78.88346,
42.92648, -78.88347,
42.92650, -78.88347,
42.92653, -78.88347,
42.92655, -78.88347,
42.92657, -78.88347,
42.92659, -78.88347,
42.92661, -78.88347,
42.92664, -78.88347,
42.92666, -78.88347,
42.92668, -78.88346,
42.92671, -78.88347,
42.92673, -78.88347,
42.92675, -78.88347,
42.92677, -78.88348,
42.92679, -78.88349,
42.92681, -78.88351,
42.92683, -78.88352,
42.92685, -78.88353,
42.92688, -78.88353,
42.92690, -78.88353,
42.92693, -78.88354,
42.92695, -78.88354,
42.92697, -78.88353,
42.92700, -78.88353,
42.92702, -78.88354,
42.92704, -78.88354,
42.92706, -78.88354,
42.92708, -78.88355,
42.92711, -78.88355,
42.92713, -78.88356,
42.92715, -78.88356,
42.92718, -78.88356,
42.92720, -78.88355,
42.92723, -78.88355,
42.92725, -78.88355,
42.92727, -78.88355,
42.92729, -78.88356,
42.92731, -78.88357,
42.92734, -78.88358,
42.92736, -78.88359,
42.92738, -78.88359,
42.92740, -78.88359,
42.92743, -78.88360,
42.92744, -78.88362,
42.92746, -78.88362,
42.92746, -78.88360,
42.92748, -78.88365,
42.92748, -78.88369,
42.92747, -78.88372,
42.92748, -78.88375,
42.92747, -78.88377,
42.92747, -78.88380,
42.92746, -78.88382,
42.92746, -78.88379,
42.92745, -78.88379,
42.92746, -78.88380,
42.92745, -78.88379,
42.92747, -78.88379,
42.92745, -78.88378,
42.92745, -78.88376,
42.92745, -78.88373,
42.92747, -78.88372,
42.92749, -78.88373,
42.92751, -78.88372,
42.92750, -78.88374,
42.92747, -78.88373,
42.92745, -78.88373,
42.92744, -78.88375,
42.92743, -78.88378,
42.92744, -78.88378,
42.92744, -78.88375,
42.92746, -78.88373,
42.92747, -78.88374,
42.92745, -78.88375,
42.92743, -78.88378,
42.92744, -78.88380,
42.92743, -78.88378,
42.92745, -78.88376,
42.92745, -78.88372,
42.92746, -78.88370,
42.92745, -78.88371,
42.92746, -78.88374,
42.92746, -78.88376,
42.92744, -78.88377,
42.92746, -78.88378,
42.92748, -78.88378,
42.92750, -78.88379,
42.92750, -78.88379,
42.92748, -78.88377,
42.92746, -78.88379,
42.92745, -78.88381,
42.92744, -78.88379,
42.92745, -78.88376,
42.92745, -78.88379,
42.92745, -78.88382,
42.92745, -78.88379,
42.92744, -78.88377,
42.92742, -78.88378,
42.92741, -78.88380,
42.92742, -78.88378,
42.92744, -78.88377,
42.92744, -78.88381,
42.92744, -78.88382,
42.92745, -78.88385,
42.92747, -78.88383,
42.92746, -78.88381,
42.92747, -78.88377,
42.92745, -78.88377,
42.92743, -78.88376,
42.92744, -78.88378,
42.92744, -78.88375,
42.92744, -78.88378,
42.92746, -78.88377,
42.92746, -78.88374,
42.92746, -78.88371,
42.92746, -78.88374,
42.92746, -78.88376,
42.92747, -78.88378,
42.92748, -78.88382,
42.92748, -78.88384,
42.92746, -78.88385,
42.92744, -78.88383,
42.92743, -78.88381,
42.92744, -78.88378,
42.92744, -78.88375,
42.92745, -78.88373,
42.92748, -78.88375,
42.92746, -78.88372,
42.92744, -78.88373,
42.92742, -78.88377,
42.92741, -78.88377,
42.92739, -78.88372,
42.92739, -78.88370,
42.92736, -78.88372,
42.92739, -78.88373,
42.92742, -78.88372,
42.92744, -78.88371,
42.92746, -78.88370,
42.92746, -78.88373,
42.92746, -78.88376,
42.92747, -78.88379,
42.92744, -78.88377,
42.92744, -78.88374,
42.92746, -78.88376,
42.92746, -78.88378,
42.92746, -78.88376,
42.92747, -78.88378,
42.92745, -78.88378,
42.92744, -78.88376,
42.92746, -78.88376,
42.92748, -78.88375,
42.92748, -78.88372,
42.92749, -78.88370,
42.92749, -78.88368,
42.92749, -78.88371,
42.92748, -78.88373,
42.92748, -78.88373,
42.92750, -78.88373,
42.92749, -78.88373,
42.92747, -78.88374,
42.92747, -78.88374,
42.92749, -78.88374,
42.92751, -78.88375,
42.92750, -78.88374,
42.92749, -78.88372,
42.92750, -78.88370,
42.92752, -78.88367,
42.92753, -78.88364,
42.92751, -78.88363,
42.92751, -78.88366,
42.92755, -78.88366,
42.92754, -78.88368,
42.92756, -78.88367,
42.92757, -78.88367,
42.92751, -78.88368,
42.92749, -78.88368,
42.92747, -78.88368,
42.92748, -78.88366,
42.92749, -78.88364,
42.92744, -78.88366,
42.92743, -78.88364,
42.92745, -78.88363,
42.92748, -78.88364,
42.92750, -78.88362,
42.92747, -78.88367,
42.92747, -78.88369,
42.92749, -78.88369,
42.92751, -78.88372,
42.92754, -78.88371,
42.92752, -78.88372,
42.92749, -78.88371,
42.92746, -78.88372,
42.92748, -78.88373,
42.92749, -78.88376,
42.92749, -78.88376,
42.92748, -78.88375,
42.92747, -78.88373,
42.92746, -78.88370,
42.92748, -78.88370,
42.92749, -78.88372,
42.92747, -78.88372,
42.92746, -78.88373,
42.92743, -78.88372,
42.92742, -78.88373,
42.92740, -78.88371,
42.92742, -78.88373,
42.92740, -78.88372,
42.92743, -78.88371,
42.92745, -78.88367,
42.92747, -78.88364,
42.92748, -78.88361,
42.92748, -78.88364,
42.92748, -78.88367,
42.92745, -78.88367,
42.92743, -78.88367,
42.92741, -78.88368,
42.92741, -78.88374,
42.92738, -78.88374,
42.92736, -78.88373,
42.92738, -78.88371,
42.92739, -78.88373,
42.92738, -78.88376,
42.92738, -78.88379,
42.92739, -78.88382,
42.92738, -78.88384,
42.92735, -78.88385,
42.92739, -78.88379,
42.92739, -78.88376,
42.92743, -78.88373,
42.92742, -78.88375,
42.92740, -78.88377,
42.92741, -78.88374,
42.92740, -78.88373,
42.92738, -78.88370,
42.92737, -78.88367,
42.92742, -78.88369,
42.92745, -78.88370,
42.92747, -78.88373,
42.92745, -78.88374,
42.92742, -78.88374,
42.92744, -78.88371,
42.92742, -78.88368,
42.92740, -78.88367,
42.92738, -78.88364,
42.92741, -78.88369,
42.92743, -78.88369,
42.92745, -78.88370,
42.92747, -78.88372,
42.92748, -78.88374,
42.92749, -78.88372,
42.92751, -78.88374,
42.92749, -78.88374,
42.92746, -78.88375,
42.92744, -78.88376,
42.92742, -78.88376,
42.92741, -78.88373,
42.92740, -78.88370,
42.92742, -78.88369,
42.92744, -78.88369,
42.92746, -78.88373,
42.92748, -78.88374,
42.92750, -78.88375,
42.92753, -78.88376,
42.92751, -78.88378,
42.92749, -78.88377,
42.92748, -78.88375,
42.92747, -78.88372,
42.92745, -78.88373,
42.92744, -78.88371,
42.92741, -78.88369,
42.92739, -78.88371,
42.92741, -78.88372,
42.92741, -78.88372,
42.92739, -78.88372,
42.92741, -78.88372,
42.92738, -78.88372,
42.92736, -78.88374,
42.92738, -78.88375,
42.92741, -78.88376,
42.92741, -78.88376,
42.92741, -78.88379,
42.92743, -78.88379,
42.92745, -78.88377,
42.92744, -78.88375,
42.92742, -78.88372,
42.92744, -78.88374,
42.92746, -78.88376,
42.92742, -78.88378,
42.92746, -78.88377,
42.92747, -78.88374,
42.92748, -78.88371,
42.92749, -78.88371,
42.92747, -78.88374,
42.92745, -78.88374,
42.92747, -78.88374,
42.92750, -78.88374,
42.92752, -78.88374,
42.92751, -78.88377,
42.92749, -78.88378,
42.92748, -78.88375,
42.92750, -78.88375,
42.92748, -78.88375,
42.92749, -78.88374,
42.92751, -78.88374,
42.92753, -78.88374,
42.92754, -78.88372,
42.92756, -78.88372,
42.92758, -78.88374,
42.92755, -78.88374,
42.92753, -78.88373,
42.92751, -78.88373,
42.92753, -78.88373,
42.92751, -78.88374,
42.92750, -78.88372,
42.92748, -78.88371,
42.92750, -78.88372,
42.92752, -78.88374,
42.92753, -78.88376,
42.92750, -78.88376,
42.92752, -78.88376,
42.92754, -78.88373,
42.92751, -78.88373,
42.92749, -78.88376,
42.92747, -78.88376,
42.92749, -78.88375,
42.92751, -78.88374,
42.92752, -78.88371,
42.92753, -78.88374,
42.92755, -78.88377,
42.92758, -78.88375,
42.92755, -78.88374,
42.92752, -78.88375,
42.92751, -78.88376,
42.92749, -78.88374,
42.92748, -78.88372,
42.92747, -78.88375,
42.92746, -78.88376,
42.92745, -78.88379,
42.92747, -78.88378,
42.92750, -78.88375,
42.92749, -78.88373,
42.92751, -78.88371,
42.92751, -78.88371,
42.92754, -78.88370,
42.92752, -78.88371,
42.92750, -78.88375,
42.92752, -78.88375,
42.92750, -78.88373,
42.92749, -78.88371,
42.92752, -78.88369,
42.92750, -78.88368,
42.92747, -78.88371,
42.92749, -78.88373,
42.92747, -78.88371,
42.92748, -78.88368,
42.92747, -78.88372,
42.92748, -78.88373,
42.92751, -78.88370,
42.92751, -78.88373,
42.92753, -78.88371,
42.92751, -78.88373,
42.92749, -78.88373,
42.92749, -78.88374,
42.92748, -78.88379,
42.92746, -78.88382,
42.92749, -78.88378,
42.92751, -78.88377,
42.92751, -78.88377,
42.92752, -78.88378,
42.92752, -78.88378,
42.92752, -78.88376,
42.92750, -78.88375,
42.92748, -78.88375,
42.92749, -78.88372,
42.92751, -78.88374,
42.92749, -78.88375,
42.92749, -78.88375,
42.92748, -78.88377,
42.92750, -78.88378,
42.92752, -78.88377,
42.92754, -78.88377,
42.92752, -78.88375,
42.92751, -78.88379,
42.92754, -78.88375,
42.92752, -78.88375,
42.92750, -78.88375,
42.92748, -78.88375,
42.92745, -78.88375,
42.92744, -78.88378,
42.92741, -78.88378,
42.92741, -78.88377,
42.92745, -78.88378,
42.92743, -78.88377,
42.92742, -78.88374,
42.92739, -78.88374,
42.92737, -78.88374,
42.92735, -78.88372,
42.92733, -78.88372,
42.92731, -78.88372,
42.92736, -78.88371,
42.92738, -78.88373,
42.92740, -78.88374,
42.92741, -78.88377,
42.92741, -78.88380,
42.92743, -78.88381,
42.92744, -78.88380,
42.92743, -78.88381,
42.92742, -78.88382,
42.92745, -78.88379,
42.92746, -78.88378,
42.92749, -78.88379,
42.92750, -78.88378,
42.92750, -78.88375,
42.92749, -78.88372,
42.92746, -78.88371,
42.92744, -78.88368,
42.92743, -78.88370,
42.92744, -78.88372,
42.92746, -78.88373,
42.92748, -78.88375,
42.92750, -78.88378,
42.92751, -78.88376,
42.92750, -78.88373,
42.92748, -78.88374,
42.92750, -78.88373,
42.92750, -78.88373,
42.92749, -78.88371,
42.92750, -78.88373,
42.92749, -78.88375,
42.92748, -78.88377,
42.92750, -78.88377,
42.92748, -78.88379,
42.92750, -78.88377,
42.92751, -78.88373,
42.92751, -78.88374,
42.92753, -78.88375,
42.92755, -78.88375,
42.92756, -78.88371,
42.92755, -78.88374,
42.92753, -78.88374,
42.92751, -78.88374,
42.92749, -78.88371,
42.92750, -78.88373,
42.92752, -78.88373,
42.92751, -78.88371,
42.92753, -78.88375,
42.92753, -78.88375,
42.92752, -78.88377,
42.92750, -78.88379,
42.92747, -78.88378,
42.92745, -78.88378,
42.92743, -78.88380,
42.92744, -78.88377,
42.92744, -78.88374,
42.92746, -78.88373,
42.92749, -78.88375,
